,phrase,label,sentiment,subjectivity,language,count
VfL Wolfsburg,VfL Wolfsburg,ORG,0.0,0.0,de,1
Bundesliga,Bundesliga,ORG,0.0,0.0,de,1
Eintracht,Eintracht,ORG,0.0,0.0,de,1
Internationalen Komitees des Roten Kreuzes,Internationalen Komitees des Roten Kreuzes,ORG,1.0,0.0,de,1
NBC News,NBC News,ORG,0.0,0.0,de,1
O'HareABC,O'HareABC,ORG,0.0,0.0,de,1
RSV,RSV,ORG,0.0,0.0,de,1
GSK,GSK,ORG,0.0,0.0,de,1
US-Golfküste,US-Golfküste,ORG,0.7,0.0,de,1
National Disaster Relief Services Centre,National Disaster Relief Services Centre,ORG,-1.0,0.0,de,1
com…,com…,ORG,0.0,0.0,de,1
I-95-Korridors,I-95-Korridors,ORG,0.7,0.0,de,1
Westens …,Westens …,ORG,0.0,0.0,de,1
WHTM,WHTM,ORG,0.0,0.0,de,1
CUMBERLAND COUNTY,CUMBERLAND COUNTY,ORG,0.0,0.0,de,1
SCHULSCHLIESSUNG,SCHULSCHLIESSUNG,ORG,-0.7,0.0,de,1
MoonSwatch-Mission,MoonSwatch-Mission,ORG,0.0,0.0,de,1
Crave,Crave,ORG,0.0,0.0,de,1
HBO Max,HBO Max,ORG,0.0,0.0,de,1
SCHNEEFALLZAHLEN,SCHNEEFALLZAHLEN,ORG,0.0,0.0,de,1
Thailand …,Thailand …,ORG,0.0,0.0,de,1
britische Regierung,britische Regierung,ORG,-1.0,0.0,de,1
habenT…,habenT…,ORG,-1.0,0.0,de,1
UN-Nachrichten,UN-Nachrichten,ORG,-1.0,0.0,de,1
MET,MET,ORG,-0.7,0.0,de,1
Indo…,Indo…,ORG,-0.7,0.0,de,1
steigtBBC,steigtBBC,ORG,-0.6666666666666666,0.0,de,1
WASHINGTON,WASHINGTON,ORG,0.2333333333333333,0.0,de,1
FOX-Wettersturmspezialist,FOX-Wettersturmspezialist,ORG,0.0,0.0,de,1
Slipgate Ironworks,Slipgate Ironworks,ORG,0.0,0.0,de,1
Ann ArborDetroit Free Press Winterwetter,Ann ArborDetroit Free Press Winterwetter,ORG,0.0,0.0,de,1
Chicago Wi…,Chicago Wi…,ORG,0.7,0.0,de,1
Ann Arbor,Ann Arbor,ORG,0.7,0.0,de,1
Detroit,Detroit,ORG,0.7,0.0,de,1
US-Banken,US-Banken,ORG,0.0,0.0,de,1
No Names,No Names,ORG,0.0,0.0,de,1
deutschen Biathletinnen,deutschen Biathletinnen,ORG,0.0,0.0,de,1
Olympiasaison,Olympiasaison,ORG,0.0,0.0,de,1
Deutsche Biathletinnen,Deutsche Biathletinnen,ORG,0.0,0.0,de,1
Ahoi Piraten!,Ahoi Piraten!,ORG,0.0,0.0,de,1
RACELAND,RACELAND,ORG,0.0,0.0,de,1
State League,State League,ORG,-0.7,0.0,de,1
Tesla-Autopilot,Tesla-Autopilot,ORG,-0.7,0.0,de,1
Dart-Erweiterung,Dart-Erweiterung,ORG,0.0,0.0,de,1
NA3HL West Division,NA3HL West Division,ORG,0.7,0.0,de,1
WILLMAR,WILLMAR,ORG,0.7,0.0,de,1
Alexandria Blizzard,Alexandria Blizzard,ORG,0.0,0.0,de,1
Umwelt-NGO,Umwelt-NGO,ORG,0.0,0.0,de,1
Midwestgo.com,Midwestgo.com,ORG,0.0,0.0,de,1
PGA Tour,PGA Tour,ORG,0.0,0.0,de,1
Todesopf…,Todesopf…,ORG,0.0,0.0,de,1
National W…,National W…,ORG,0.0,0.0,de,1
Selenskyj,Selenskyj,ORG,0.0,0.0,de,1
Sonntag…,Sonntag…,ORG,0.35,0.0,de,1
Cleveland Browns,Cleveland Browns,ORG,-0.15000000000000002,0.0,de,1
San Francisco 49ers,San Francisco 49ers,ORG,-1.0,0.0,de,1
Akhmad Munir,Akhmad Munir,ORG,0.0,0.0,de,1
ANTARA,ANTARA,ORG,0.0,0.0,de,1
AKPS,AKPS,ORG,0.0,0.0,de,1
Malaysiern,Malaysiern,ORG,0.0,0.0,de,1
Gießen,Gießen,ORG,-1.0,0.0,de,1
AfD-Jugend,AfD-Jugend,ORG,0.0,0.0,de,1
Illini,Illini,ORG,0.0,0.0,de,1
Running Backs,Running Backs,ORG,0.0,0.0,de,1
gestrichenCBS,gestrichenCBS,ORG,0.09999999999999998,0.0,de,1
Chicagoer Flughäfen,Chicagoer Flughäfen,ORG,0.09999999999999998,0.0,de,1
Weather Channel,Weather Channel,ORG,0.0,0.0,de,1
Detroit News,Detroit News,ORG,0.0,0.0,de,1
The Detroit News,The Detroit News,ORG,-1.0,0.0,de,1
Hurra!,Hurra!,ORG,0.0,0.0,de,1
Kommende Woche,Kommende Woche,ORG,0.0,0.0,de,1
Zentrum des Bebens,Zentrum des Bebens,ORG,0.0,0.0,de,1
STEVE,STEVE,ORG,0.0,0.0,de,1
Apache Junction,Apache Junction,ORG,0.7,0.0,de,1
Indian Mertrological Department,Indian Mertrological Department,ORG,0.0,0.0,de,1
Heat Tech,Heat Tech,ORG,0.7,0.0,de,1
KI-Tool,KI-Tool,ORG,0.0,0.0,de,1
Campi Flegrei,Campi Flegrei,ORG,0.0,0.0,de,1
Johannes Gutenberg Universität…,Johannes Gutenberg Universität…,ORG,0.0,0.0,de,1
MILLOY,MILLOY,ORG,0.0,0.0,de,1
BUND Niedersachsen,BUND Niedersachsen,ORG,0.0,0.0,de,1
Downtow…,Downtow…,ORG,0.0,0.0,de,1
NJ,NJ,ORG,0.0,0.0,de,1
europäischen Fußballs,europäischen Fußballs,ORG,-0.7,0.0,de,1
Schnellstra…,Schnellstra…,ORG,0.7,0.0,de,1
Palisades Wildfire,Palisades Wildfire,ORG,0.0,0.0,de,1
AK für besseren Versicherungsschutz,AK für besseren Versicherungsschutz,ORG,-1.0,0.0,de,1
Geobrugg,Geobrugg,ORG,0.0,0.0,de,1
Japan Air Self-Defense Force,Japan Air Self-Defense Force,ORG,0.7,0.0,de,1
Arizona,Arizona,ORG,0.7,0.0,de,1
Sundance Film Festival,Sundance Film Festival,ORG,0.9,0.0,de,1
Sanvi Energy Ltd,Sanvi Energy Ltd,ORG,0.0,0.0,de,1
Indonesischer Vulkan,Indonesischer Vulkan,ORG,0.7,0.0,de,1
National Observer,National Observer,ORG,0.0,0.0,de,1
Hausbauboom,Hausbauboom,ORG,0.0,0.0,de,1
TÜV Thüringen,TÜV Thüringen,ORG,0.0,0.0,de,1
untersch…,untersch…,ORG,0.0,0.0,de,1
Oberste Gerichtshof der,Oberste Gerichtshof der,ORG,0.0,0.0,de,1
NRW-Wetter,NRW-Wetter,ORG,0.0,0.0,de,1
Indonesien Vulkan…,Indonesien Vulkan…,ORG,0.0,0.0,de,1
BILDSTRECKE,BILDSTRECKE,ORG,0.0,0.0,de,1
Time Magazine,Time Magazine,ORG,-1.0,0.0,de,1
Lettland,Lettland,ORG,0.0,0.0,de,1
München,München,ORG,0.7,0.0,de,1
Castro,Castro,ORG,0.0,0.0,de,1
Philippine Institute of …,Philippine Institute of …,ORG,0.0,0.0,de,1
Sonic Fire Tech,Sonic Fire Tech,ORG,1.0,0.0,de,1
Waldbrandabwehr,Waldbrandabwehr,ORG,0.0,0.0,de,1
Katastrophenhilfe für Überlebende des Waldbrands,Katastrophenhilfe für Überlebende des Waldbrands,ORG,-1.0,0.0,de,1
PH,PH,ORG,0.0,0.0,de,1
kanadischen Streitkräfte,kanadischen Streitkräfte,ORG,0.0,0.0,de,1
CFB Gagetown,CFB Gagetown,ORG,0.0,0.0,de,1
Himal Dolakha Hydropower Company Ltd,Himal Dolakha Hydropower Company Ltd,ORG,0.0,0.0,de,1
NBC Los Angeles,NBC Los Angeles,ORG,0.0,0.0,de,1
Los Angeles Palisades,Los Angeles Palisades,ORG,0.0,0.0,de,1
Red Devils,Red Devils,ORG,1.0,0.0,de,1
Manchester United,Manchester United,ORG,0.0,0.0,de,1
Rheinische Post,Rheinische Post,ORG,0.0,0.0,de,1
RKI,RKI,ORG,0.0,0.0,de,1
Robert-Koch-Instituts,Robert-Koch-Instituts,ORG,0.0,0.0,de,1
National Forest System,National Forest System,ORG,-0.3333333333333333,0.0,de,1
US Northeast Bra…,US Northeast Bra…,ORG,0.7,0.0,de,1
INDIAN,INDIAN,ORG,0.0,0.0,de,1
BARU,BARU,ORG,0.0,0.0,de,1
Polizei von Kelantan,Polizei von Kelantan,ORG,0.0,0.0,de,1
EnBW,EnBW,ORG,0.0,0.0,de,1
Landwirtschaftsministerium in Paris,Landwirtschaftsministerium in Paris,ORG,0.0,0.0,de,1
NEPSE,NEPSE,ORG,-1.0,0.0,de,1
Nepal Stock Exchange,Nepal Stock Exchange,ORG,-1.0,0.0,de,1
Online-Tool,Online-Tool,ORG,0.7,0.0,de,1
US-Bundespolizeibeamte,US-Bundespolizeibeamte,ORG,-0.15000000000000002,0.0,de,1
Natural Resources,Natural Resources,ORG,0.7,0.0,de,1
Hybrid-PAC ActBlu …,Hybrid-PAC ActBlu …,ORG,0.0,0.0,de,1
Umweltministerium,Umweltministerium,ORG,0.0,0.0,de,1
Krisenkoordination,Krisenkoordination,ORG,0.0,0.0,de,1
steirische Landeswarnzentrale,steirische Landeswarnzentrale,ORG,-1.0,0.0,de,1
Jahr-Jubiläum,Jahr-Jubiläum,ORG,0.0,0.0,de,1
Landeswarnzentrale,Landeswarnzentrale,ORG,0.0,0.0,de,1
ESDM,ESDM,ORG,0.0,0.0,de,1
Geologische Agentur des Ministeriums für Energie und Bodenschätze,Geologische Agentur des Ministeriums für Energie und Bodenschätze,ORG,0.0,0.0,de,1
Küstenbewohner,Küstenbewohner,ORG,0.0,0.0,de,1
US-Wettervorhersage,US-Wettervorhersage,ORG,-1.0,0.0,de,1
Lachman Fire,Lachman Fire,ORG,0.0,0.0,de,1
Manitobas,Manitobas,ORG,0.0,0.0,de,1
LA Palisades,LA Palisades,ORG,-1.0,0.0,de,1
Straßeninfrastruktur,Straßeninfrastruktur,ORG,0.0,0.0,de,1
Nepal,Nepal,ORG,0.0,0.0,de,1
Medizinischen Universität Innsbruck,Medizinischen Universität Innsbruck,ORG,1.0,0.0,de,1
Europäischen Kommission einberufenes Expertengremium,Europäischen Kommission einberufenes Expertengremium,ORG,0.0,0.0,de,1
SHREVEPORT,SHREVEPORT,ORG,0.0,0.0,de,1
La,La,ORG,0.0,0.0,de,1
Conference League,Conference League,ORG,0.0,0.0,de,1
Adelaides Harvest Rock-Musikveranstaltung,Adelaides Harvest Rock-Musikveranstaltung,ORG,0.0,0.0,de,1
RCMP,RCMP,ORG,0.0,0.0,de,1
KTAB/KRBC,KTAB/KRBC,ORG,0.0,0.0,de,1
Wissenschaftlern,Wissenschaftlern,ORG,0.0,0.0,de,1
Baden-Würt…,Baden-Würt…,ORG,0.7,0.0,de,1
Spür…,Spür…,ORG,0.0,0.0,de,1
Deutscher Luftverkehr,Deutscher Luftverkehr,ORG,-0.7,0.0,de,1
Sparta Prag,Sparta Prag,ORG,0.0,0.0,de,1
Hamburger Stadtreinigung,Hamburger Stadtreinigung,ORG,0.7,0.0,de,1
HNK Rijeka,HNK Rijeka,ORG,0.0,0.0,de,1
AMG-Sp…,AMG-Sp…,ORG,0.0,0.0,de,1
LIVE-KARTE,LIVE-KARTE,ORG,-1.0,0.0,de,1
KI-Modellen,KI-Modellen,ORG,-0.7,0.0,de,1
Kalifornien…,Kalifornien…,ORG,0.0,0.0,de,1
Sparkassen-Eisdom,Sparkassen-Eisdom,ORG,0.7,0.0,de,1
JKR,JKR,ORG,0.7,0.0,de,1
OzAsia Festival,OzAsia Festival,ORG,0.0,0.0,de,1
Air Itam Dam,Air Itam Dam,ORG,0.0,0.0,de,1
Houston Weather Radar,Houston Weather Radar,ORG,0.0,0.0,de,1
China,China,ORG,0.0,0.0,de,1
Unternehmens,Unternehmens,ORG,0.0,0.0,de,1
SWR,SWR,ORG,0.7,0.0,de,1
Malaria,Malaria,ORG,0.7,0.0,de,1
Kalt & kuschlig,Kalt & kuschlig,ORG,-0.7,0.0,de,1
Gewerbepark-Wildwuchs,Gewerbepark-Wildwuchs,ORG,0.0,0.0,de,1
Gas,Gas,ORG,-1.0,0.0,de,1
Unterhaus,Unterhaus,ORG,0.0,0.0,de,1
Western Woodlot Services Cooperative,Western Woodlot Services Cooperative,ORG,0.0,0.0,de,1
NS-Staaten,NS-Staaten,ORG,0.0,0.0,de,1
US-Märkten,US-Märkten,ORG,0.7,0.0,de,1
Kommunistische Partei,Kommunistische Partei,ORG,0.0,0.0,de,1
The Conversation,The Conversation,ORG,0.0,0.0,de,1
Stromausfälle,Stromausfälle,ORG,0.0,0.0,de,1
BC Hydro,BC Hydro,ORG,0.0,0.0,de,1
Karibikwpxi.com,Karibikwpxi.com,ORG,-1.0,0.0,de,1
Penang Public Works Department,Penang Public Works Department,ORG,0.7,0.0,de,1
SAATNM,SAATNM,ORG,0.0,0.0,de,1
KTAL/KMSS,KTAL/KMSS,ORG,-0.7,0.0,de,1
Hurrikan-Aussichten,Hurrikan-Aussichten,ORG,-0.7,0.0,de,1
Tobias,Tobias,ORG,0.0,0.0,de,1
Wass…,Wass…,ORG,0.0,0.0,de,1
Demokraten …,Demokraten …,ORG,0.0,0.0,de,1
Sentinel-2,Sentinel-2,ORG,0.0,0.0,de,1
Loop One Festival München,Loop One Festival München,ORG,0.0,0.0,de,1
ZEIT-Redaktion,ZEIT-Redaktion,ORG,0.0,0.0,de,1
Nationale Zentrum für Seismologie,Nationale Zentrum für Seismologie,ORG,0.0,0.0,de,1
Radio City Rockettes,Radio City Rockettes,ORG,0.35,0.0,de,1
PayPal Holdings Inc,PayPal Holdings Inc,ORG,0.0,0.0,de,1
Einrichtun…,Einrichtun…,ORG,0.0,0.0,de,1
Wiener Philharmonikern,Wiener Philharmonikern,ORG,0.7,0.0,de,1
Clean Air Fund,Clean Air Fund,ORG,0.7,0.0,de,1
Volcano Vista High School,Volcano Vista High School,ORG,-0.5666666666666667,0.0,de,1
Albuquerque Public Schools,Albuquerque Public Schools,ORG,-0.5666666666666667,0.0,de,1
Volcano Vista-Schüler,Volcano Vista-Schüler,ORG,-0.5666666666666667,0.0,de,1
APS,APS,ORG,-0.5666666666666667,0.0,de,1
A B.C.,A B.C.,ORG,0.0,0.0,de,1
tech…,tech…,ORG,0.7,0.0,de,1
KI-Kooperationsvereinbarung,KI-Kooperationsvereinbarung,ORG,0.0,0.0,de,1
SunCar,SunCar,ORG,1.0,0.0,de,1
Paxos,Paxos,ORG,1.0,0.0,de,1
Sonne…,Sonne…,ORG,0.0,0.0,de,1
Geophysical Research Letters,Geophysical Research Letters,ORG,0.0,0.0,de,1
US-Spiel,US-Spiel,ORG,-0.7,0.0,de,1
Berlins Jugend,Berlins Jugend,ORG,0.0,0.0,de,1
WELLINGTON/SYDNEY,WELLINGTON/SYDNEY,ORG,0.0,0.0,de,1
Conferenze of the Partie…,Conferenze of the Partie…,ORG,0.0,0.0,de,1
Welt,Welt,ORG,0.0,0.0,de,1
Havering Council,Havering Council,ORG,0.0,0.0,de,1
PHIVOLCS Project Technical VI Stationärin…,PHIVOLCS Project Technical VI Stationärin…,ORG,0.0,0.0,de,1
Europaparlament,Europaparlament,ORG,1.0,0.0,de,1
EU-Klimaschutzplan,EU-Klimaschutzplan,ORG,0.7,0.0,de,1
Salt Typhoon,Salt Typhoon,ORG,0.0,0.0,de,1
Doubao,Doubao,ORG,1.0,0.0,de,1
LLM,LLM,ORG,1.0,0.0,de,1
DHARAN,DHARAN,ORG,0.0,0.0,de,1
Sanvi Energy,Sanvi Energy,ORG,0.0,0.0,de,1
OCF,OCF,ORG,0.0,0.0,de,1
Ministerium für Feuerwehr und Rettungsdienste,Ministerium für Feuerwehr und Rettungsdienste,ORG,0.7,0.0,de,1
Lamela,Lamela,ORG,0.0,0.0,de,1
LA-Forscher,LA-Forscher,ORG,0.0,0.0,de,1
Utility Wildfire Fund,Utility Wildfire Fund,ORG,0.0,0.0,de,1
Creek Watershed,Creek Watershed,ORG,0.7,0.0,de,1
USA…,USA…,ORG,0.0,0.0,de,1
Municipalities N.L.,Municipalities N.L.,ORG,0.0,0.0,de,1
Wi…,Wi…,ORG,0.0,0.0,de,1
PPK,PPK,ORG,0.0,0.0,de,1
Bali Regional Disaster Management Agency,Bali Regional Disaster Management Agency,ORG,-1.0,0.0,de,1
Cal Fire,Cal Fire,ORG,0.0,0.0,de,1
Nationalen Observatorium Athens,Nationalen Observatorium Athens,ORG,0.0,0.0,de,1
Institut für Geodynamik,Institut für Geodynamik,ORG,0.0,0.0,de,1
LA-Hilfsmitteln,LA-Hilfsmitteln,ORG,0.0,0.0,de,1
Latham & Watkins,Latham & Watkins,ORG,0.0,0.0,de,1
LA-Hilfsfonds,LA-Hilfsfonds,ORG,-1.0,0.0,de,1
US-Stadtwaldes,US-Stadtwaldes,ORG,0.0,0.0,de,1
DENPASAR/JAKARTA,DENPASAR/JAKARTA,ORG,-0.7,0.0,de,1
Nature Communications,Nature Communications,ORG,0.0,0.0,de,1
Asian Hydropower Ltd,Asian Hydropower Ltd,ORG,-1.0,0.0,de,1
indische Armee,indische Armee,ORG,0.0,0.0,de,1
Rajya Sabha-Abgeordneten,Rajya Sabha-Abgeordneten,ORG,0.0,0.0,de,1
NBCs Ry…,NBCs Ry…,ORG,0.0,0.0,de,1
Familie …,Familie …,ORG,1.0,0.0,de,1
Brandon School Division,Brandon School Division,ORG,0.0,0.0,de,1
Meteorologische Zentrum,Meteorologische Zentrum,ORG,0.0,0.0,de,1
Stanford University,Stanford University,ORG,0.0,0.0,de,1
Hoover Institution,Hoover Institution,ORG,0.0,0.0,de,1
AX,AX,ORG,0.0,0.0,de,1
Bundes für Stürme und Überschwemmungen,Bundes für Stürme und Überschwemmungen,ORG,0.0,0.0,de,1
Bundes für sechs Staaten,Bundes für sechs Staaten,ORG,0.0,0.0,de,1
OHS Canada Magazine,OHS Canada Magazine,ORG,-1.0,0.0,de,1
BHAIRAHAWA,BHAIRAHAWA,ORG,0.0,0.0,de,1
KI-Drohnenschwärme,KI-Drohnenschwärme,ORG,0.0,0.0,de,1
Allegacy Federal Credit Union Stadium,Allegacy Federal Credit Union Stadium,ORG,0.0,0.0,de,1
Wake Forest,Wake Forest,ORG,0.0,0.0,de,1
NC State-Wake Forest Game Feuer,NC State-Wake Forest Game Feuer,ORG,0.0,0.0,de,1
NTT,NTT,ORG,0.0,0.0,de,1
AAP-Regierung,AAP-Regierung,ORG,0.0,0.0,de,1
Truppen,Truppen,ORG,-0.10000000000000002,0.0,de,1
Lufttanker,Lufttanker,ORG,0.0,0.0,de,1
Los Angeles Times TCU,Los Angeles Times TCU,ORG,0.0,0.0,de,1
Goldrausch-Siedlung,Goldrausch-Siedlung,ORG,0.0,0.0,de,1
W…,W…,ORG,-1.0,0.0,de,1
K-12-Schule,K-12-Schule,ORG,-0.2333333333333333,0.0,de,1
Little,Little,ORG,0.0,0.0,de,1
PUNJAB,PUNJAB,ORG,0.0,0.0,de,1
Buschfeuersaison,Buschfeuersaison,ORG,0.0,0.0,de,1
Black Hawks,Black Hawks,ORG,0.0,0.0,de,1
US-Zentralkommando,US-Zentralkommando,ORG,-1.0,0.0,de,1
Flat Fire,Flat Fire,ORG,0.0,0.0,de,1
Montagnachmi…,Montagnachmi…,ORG,0.7,0.0,de,1
minde,minde,ORG,0.0,0.0,de,1
UN-Mitarbeitern,UN-Mitarbeitern,ORG,-1.0,0.0,de,1
nac…,nac…,ORG,0.0,0.0,de,1
Deutschen Presse-Agentur,Deutschen Presse-Agentur,ORG,0.0,0.0,de,1
tatsächli…,tatsächli…,ORG,0.0,0.0,de,1
Lightning Complex,Lightning Complex,ORG,0.0,0.0,de,1
Klimawandels für iberische Waldbrände,Klimawandels für iberische Waldbrände,ORG,0.0,0.0,de,1
Afghanistan Erdbeben,Afghanistan Erdbeben,ORG,0.0,0.0,de,1
V3cam,V3cam,ORG,0.0,0.0,de,1
Volcano Security Post,Volcano Security Post,ORG,0.0,0.0,de,1
PGA Post,PGA Post,ORG,0.0,0.0,de,1
Waldbrand-Überlebensdramas,Waldbrand-Überlebensdramas,ORG,0.7,0.0,de,1
Harjot Bains,Harjot Bains,ORG,0.0,0.0,de,1
Amerikanische Rote Kreuz,Amerikanische Rote Kreuz,ORG,0.0,0.0,de,1
NDA-Abgeordnete,NDA-Abgeordnete,ORG,0.0,0.0,de,1
JP Nadda,JP Nadda,ORG,0.0,0.0,de,1
Toronto Film,Toronto Film,ORG,1.0,0.0,de,1
BBMB,BBMB,ORG,-1.0,0.0,de,1
TW Architects,TW Architects,ORG,0.0,0.0,de,1
Northern Arizona University,Northern Arizona University,ORG,0.0,0.0,de,1
Vibrant Planet,Vibrant Planet,ORG,0.0,0.0,de,1
UN-Wetterbehörde,UN-Wetterbehörde,ORG,0.0,0.0,de,1
UN-Bericht,UN-Bericht,ORG,0.0,0.0,de,1
Justizministerium,Justizministerium,ORG,0.0,0.0,de,1
Initiative Regierung und …,Initiative Regierung und …,ORG,0.0,0.0,de,1
Jawaharlal Nehru Institute of Medical Sciences,Jawaharlal Nehru Institute of Medical Sciences,ORG,0.0,0.0,de,1
JNIMS,JNIMS,ORG,0.0,0.0,de,1
Geosphere Austria,Geosphere Austria,ORG,0.0,0.0,de,1
PG&E Corporation,PG&E Corporation,ORG,0.0,0.0,de,1
Insurance Institute for Business and Home Safety,Insurance Institute for Business and Home Safety,ORG,0.0,0.0,de,1
PHIVOLCS Science Research,PHIVOLCS Science Research,ORG,0.0,0.0,de,1
philippinische Institut für Vulkanologie und Seismologie,philippinische Institut für Vulkanologie und Seismologie,ORG,0.7,0.0,de,1
KGV,KGV,ORG,0.0,0.0,de,1
BBB-,BBB-,ORG,0.0,0.0,de,1
Wildfire Fund,Wildfire Fund,ORG,0.0,0.0,de,1
T…,T…,ORG,0.0,0.0,de,1
Biodiversitä…,Biodiversitä…,ORG,0.7,0.0,de,1
Be…,Be…,ORG,0.0,0.0,de,1
Todesopfern,Todesopfern,ORG,0.0,0.0,de,1
Fluchtwegen für Waldbrände,Fluchtwegen für Waldbrände,ORG,-0.7,0.0,de,1
After-Action…,After-Action…,ORG,0.0,0.0,de,1
Herbst!,Herbst!,ORG,0.0,0.0,de,1
Afrikas…,Afrikas…,ORG,0.0,0.0,de,1
Namibias Flaggschiff-Nationalpark Yahoo Namibia,Namibias Flaggschiff-Nationalpark Yahoo Namibia,ORG,0.0,0.0,de,1
Fitch Ratings PG&E Corporation,Fitch Ratings PG&E Corporation,ORG,0.0,0.0,de,1
Outer Banks,Outer Banks,ORG,0.0,0.0,de,1
Social Media,Social Media,ORG,0.0,0.0,de,1
JUBA,JUBA,ORG,0.0,0.0,de,1
Newcastle United,Newcastle United,ORG,0.0,0.0,de,1
USDA,USDA,ORG,-0.7,0.0,de,1
Kanadischen Roten Kreuz,Kanadischen Roten Kreuz,ORG,0.0,0.0,de,1
Bürger Nepals!,Bürger Nepals!,ORG,1.0,0.0,de,1
Boeing …,Boeing …,ORG,0.0,0.0,de,1
DSP,DSP,ORG,0.0,0.0,de,1
JHAPA,JHAPA,ORG,0.0,0.0,de,1
Sky News,Sky News,ORG,0.0,0.0,de,1
Einschränkun…,Einschränkun…,ORG,0.0,0.0,de,1
Bundesamt für Seeschifffahrt und Hydrographie,Bundesamt für Seeschifffahrt und Hydrographie,ORG,0.0,0.0,de,1
Hamburg,Hamburg,ORG,0.0,0.0,de,1
EUNICE,EUNICE,ORG,0.0,0.0,de,1
Zentrum der US-Pläne,Zentrum der US-Pläne,ORG,0.0,0.0,de,1
Brevard,Brevard,ORG,0.0,0.0,de,1
Brisbane,Brisbane,ORG,-0.35,0.0,de,1
Todesop…,Todesop…,ORG,0.0,0.0,de,1
USA,USA,ORG,0.0,0.0,de,1
philippinische Institut für Vulkanologie,philippinische Institut für Vulkanologie,ORG,0.0,0.0,de,1
PENAMPANG,PENAMPANG,ORG,0.0,0.0,de,1
Cholera-Fällen,Cholera-Fällen,ORG,-0.7,0.0,de,1
Wildfires and the…,Wildfires and the…,ORG,0.0,0.0,de,1
Not Burn Out,Not Burn Out,ORG,0.0,0.0,de,1
THERMAL,THERMAL,ORG,0.7,0.0,de,1
"Menschen.﻿ 
","Menschen.﻿ 
",ORG,-0.675,0.0,de,1
Jasper Tourism,Jasper Tourism,ORG,1.0,0.0,de,1
CalFire,CalFire,ORG,1.0,0.0,de,1
Bauingenieurwesen …,Bauingenieurwesen …,ORG,0.0,0.0,de,1
Team Europa,Team Europa,ORG,0.0,0.0,de,1
California Flood Watch,California Flood Watch,ORG,-1.0,0.0,de,1
San Diego,San Diego,ORG,-1.0,0.0,de,1
Yahoo News,Yahoo News,ORG,-1.0,0.0,de,1
Realtor.com,Realtor.com,ORG,-1.0,0.0,de,1
Intensität 1,Intensität 1,ORG,0.0,0.0,de,1
VT-Erdbeben,VT-Erdbeben,ORG,0.0,0.0,de,1
VT,VT,ORG,0.0,0.0,de,1
Supertaifuns Ragasa,Supertaifuns Ragasa,ORG,1.0,0.0,de,1
NASA-Daten,NASA-Daten,ORG,0.7,0.0,de,1
Trinamool,Trinamool,ORG,0.0,0.0,de,1
Waldbrandes,Waldbrandes,ORG,0.7,0.0,de,1
PARAFITA,PARAFITA,ORG,-0.15000000000000002,0.0,de,1
Ab Mittwoch,Ab Mittwoch,ORG,0.0,0.0,de,1
Schocktober!,Schocktober!,ORG,0.0,0.0,de,1
ClimateWatch,ClimateWatch,ORG,0.0,0.0,de,1
KTVK/KPHO,KTVK/KPHO,ORG,-1.0,0.0,de,1
Watch Duty,Watch Duty,ORG,-1.0,0.0,de,1
mercurynews.com,mercurynews.com,ORG,0.0,0.0,de,1
M…,M…,ORG,0.0,0.0,de,1
MFD,MFD,ORG,0.0,0.0,de,1
Conservation Regulator Victoria,Conservation Regulator Victoria,ORG,0.0,0.0,de,1
Grand Final-Wochenende,Grand Final-Wochenende,ORG,0.7,0.0,de,1
Hi…,Hi…,ORG,0.0,0.0,de,1
nan,nan,ORG,0.0,0.0,de,1
Schottische Minister,Schottische Minister,ORG,0.0,0.0,de,1
US-Beamte,US-Beamte,ORG,-0.675,0.0,de,1
KI-Revolution,KI-Revolution,ORG,0.0,0.0,de,1
Fiat,Fiat,ORG,0.0,0.0,de,1
Zürcher Geschichte,Zürcher Geschichte,ORG,0.0,0.0,de,1
Teheran,Teheran,ORG,0.0,0.0,de,1
AusfallBloomberg.co,AusfallBloomberg.co,ORG,0.7,0.0,de,1
aufgehobenCBS News Japans Nordostküste,aufgehobenCBS News Japans Nordostküste,ORG,0.7,0.0,de,1
Was…,Was…,ORG,0.0,0.0,de,1
di…,di…,ORG,0.0,0.0,de,1
NHK,NHK,ORG,0.0,0.0,de,1
Philippinen,Philippinen,ORG,0.0,0.0,de,1
Gange …,Gange …,ORG,0.0,0.0,de,1
la…,la…,ORG,0.0,0.0,de,1
Zentrum des Wirbelsturms,Zentrum des Wirbelsturms,ORG,0.0,0.0,de,1
Brandes,Brandes,ORG,0.7,0.0,de,1
Autos…,Autos…,ORG,0.0,0.0,de,1
Brasilien,Brasilien,ORG,0.0,0.0,de,1
TEHERAN,TEHERAN,ORG,0.0,0.0,de,1
BRASILIA,BRASILIA,ORG,0.0,0.0,de,1
indischen Regierung,indischen Regierung,ORG,0.7,0.0,de,1
Verfolgungsfahrt +++ Liveblog,Verfolgungsfahrt +++ Liveblog,ORG,-1.0,0.0,de,1
Eintracht Frankfurt,Eintracht Frankfurt,ORG,0.0,0.0,de,1
FUNG-WONG,FUNG-WONG,ORG,0.0,0.0,de,1
Jakarta Regional Disaster Mitigation Agency,Jakarta Regional Disaster Mitigation Agency,ORG,0.0,0.0,de,1
DGP der UP,DGP der UP,ORG,1.0,0.0,de,1
